id	class	class2	name
1407_IS91_AESD01000951.1	Insertion_element	insertion_element_IS91	IS91
1410_IS91_AQDE01000087.1	Insertion_element	insertion_element_IS91	IS91
1411_IS91_MSJV01000482.1	Insertion_element	insertion_element_IS91	IS91
1412_IS91_AKMX01000079.1	Insertion_element	insertion_element_IS91	IS91
1413_IS91_JOQU01000050.1	Insertion_element	insertion_element_IS91	IS91
1414_IS91_CP002383.1	Insertion_element	insertion_element_IS91	IS91
1416_IS91_CP007448.1	Insertion_element	insertion_element_IS91	IS91
1417_IS91_JGVI01000044.1	Insertion_element	insertion_element_IS91	IS91
1418_IS91_FCOX02000103.1	Insertion_element	insertion_element_IS91	IS91
1419_IS91_LRLU01000079.1	Insertion_element	insertion_element_IS91	IS91
1420_IS91_CP003742.1	Insertion_element	insertion_element_IS91	IS91
1421_IS91_CP000539.1	Insertion_element	insertion_element_IS91	IS91
1422_IS91_MIWD01000086.1	Insertion_element	insertion_element_IS91	IS91
1425_IS91_KX957972.1	Insertion_element	insertion_element_IS91	IS91
1427_IS91_LGMY01000063.1	Insertion_element	insertion_element_IS91	IS91
1428_IS91_CP002783.1	Insertion_element	insertion_element_IS91	IS91
1431_IS91_AIEX01000012.1	Insertion_element	insertion_element_IS91	IS91
1432_IS91_CP000316.1	Insertion_element	insertion_element_IS91	IS91
1437_IS91_CP002657.1	Insertion_element	insertion_element_IS91	IS91
1438_IS91_MQRH01000036.1	Insertion_element	insertion_element_IS91	IS91
1439_IS91_LGTC01000001.1	Insertion_element	insertion_element_IS91	IS91
1441_IS91_CP002432.1	Insertion_element	insertion_element_IS91	IS91
1442_IS91_CP011072.1	Insertion_element	insertion_element_IS91	IS91
1443_IS91_AQDE01000182.1	Insertion_element	insertion_element_IS91	IS91
1444_IS91_CP001013.1	Insertion_element	insertion_element_IS91	IS91
1448_IS91_CP002449.1	Insertion_element	insertion_element_IS91	IS91
1449_IS91_LRLC01000340.1	Insertion_element	insertion_element_IS91	IS91
1451_IS91_AAMJ02000140.1	Insertion_element	insertion_element_IS91	IS91
1454_IS91_CP003837.1	Insertion_element	insertion_element_IS91	IS91
1457_IS91_MQRH01000053.1	Insertion_element	insertion_element_IS91	IS91
1458_IS91_CP000616.1	Insertion_element	insertion_element_IS91	IS91
1460_IS91_CP000471.1	Insertion_element	insertion_element_IS91	IS91
1461_IS91_CP000490.1	Insertion_element	insertion_element_IS91	IS91
1462_IS91_LGTC01000001.1	Insertion_element	insertion_element_IS91	IS91
1508_IS91_CP000724.1	Insertion_element	insertion_element_IS91	IS91
1511_IS91_AQGG01000193.1	Insertion_element	insertion_element_IS91	IS91
1512_IS91_CP003235.1	Insertion_element	insertion_element_IS91	IS91
1514_IS91_CP002783.1	Insertion_element	insertion_element_IS91	IS91
1527_IS91_AVRH01000089.1	Insertion_element	insertion_element_IS91	IS91
1537_IS91_LGTC01000001.1	Insertion_element	insertion_element_IS91	IS91
1554_IS91_LT670843.1	Insertion_element	insertion_element_IS91	IS91
1567_IS91_CP003740.1	Insertion_element	insertion_element_IS91	IS91
1571_IS91_AZMI01000001.1	Insertion_element	insertion_element_IS91	IS91
1575_IS91_CP001053.1	Insertion_element	insertion_element_IS91	IS91
1577_IS91_MKEK01000001.1	Insertion_element	insertion_element_IS91	IS91
1586_IS91_LRLH01000146.1	Insertion_element	insertion_element_IS91	IS91
1589_IS91_CP002417.1	Insertion_element	insertion_element_IS91	IS91
1590_IS91_CP000690.1	Insertion_element	insertion_element_IS91	IS91
1593_IS91_AAXY01000025.1	Insertion_element	insertion_element_IS91	IS91
1595_IS91_APXT01000056.1	Insertion_element	insertion_element_IS91	IS91
1596_IS91_LRKD01000119.1	Insertion_element	insertion_element_IS91	IS91
1597_IS91_CP005083.1	Insertion_element	insertion_element_IS91	IS91
1598_IS91_CP005973.1	Insertion_element	insertion_element_IS91	IS91
1599_IS91_ABCK01000025.1	Insertion_element	insertion_element_IS91	IS91
1600_IS91_AVDU01000025.1	Insertion_element	insertion_element_IS91	IS91
1601_IS91_AQCM01000111.1	Insertion_element	insertion_element_IS91	IS91
1603_IS91_LGMW01000026.1	Insertion_element	insertion_element_IS91	IS91
1605_IS91_CP001384.1	Insertion_element	insertion_element_IS91	IS91
1606_IS91_LCVH01000264.1	Insertion_element	insertion_element_IS91	IS91
1607_IS91_CP005083.1	Insertion_element	insertion_element_IS91	IS91
1608_IS91_AJHK02000009.1	Insertion_element	insertion_element_IS91	IS91
1611_IS91_MIXE01000079.1	Insertion_element	insertion_element_IS91	IS91
1615_IS91_CP000356.1	Insertion_element	insertion_element_IS91	IS91
1630_IS91_LRLC01000007.1	Insertion_element	insertion_element_IS91	IS91
1631_IS91_CP000471.1	Insertion_element	insertion_element_IS91	IS91
1645_IS91_FN822745.1	Insertion_element	insertion_element_IS91	IS91
1651_IS91_AKKM01000045.1	Insertion_element	insertion_element_IS91	IS91
1656_IS91_FN545151.1	Insertion_element	insertion_element_IS91	IS91
1659_IS91_LRLN01000181.1	Insertion_element	insertion_element_IS91	IS91
1661_IS91_CP007037.1	Insertion_element	insertion_element_IS91	IS91
1662_IS91_CP000616.1	Insertion_element	insertion_element_IS91	IS91
1663_IS91_FCOM02000090.1	Insertion_element	insertion_element_IS91	IS91
1665_IS91_CP001635.1	Insertion_element	insertion_element_IS91	IS91
1666_IS91_FCOK02000015.1	Insertion_element	insertion_element_IS91	IS91
1669_IS91_CP009122.1	Insertion_element	insertion_element_IS91	IS91
1670_IS91_CP000034.1	Insertion_element	insertion_element_IS91	IS91
1675_IS91_CP018682.2	Insertion_element	insertion_element_IS91	IS91
1677_IS91_CP000681.1	Insertion_element	insertion_element_IS91	IS91
1678_IS91_CP001392.1	Insertion_element	insertion_element_IS91	IS91
1682_IS91_ABHC01000001.1	Insertion_element	insertion_element_IS91	IS91
1683_IS91_CP013141.1	Insertion_element	insertion_element_IS91	IS91
1685_IS91_CP000034.1	Insertion_element	insertion_element_IS91	IS91
1688_IS91_CP000529.1	Insertion_element	insertion_element_IS91	IS91
1693_IS91_CP001383.1	Insertion_element	insertion_element_IS91	IS91
1696_IS91_CP000514.1	Insertion_element	insertion_element_IS91	IS91
1697_IS91_CP002657.1	Insertion_element	insertion_element_IS91	IS91
1698_IS91_LRLP01000027.1	Insertion_element	insertion_element_IS91	IS91
1701_IS91_AJHK02000009.1	Insertion_element	insertion_element_IS91	IS91
1702_IS91_AM902716.1	Insertion_element	insertion_element_IS91	IS91
1703_IS91_CP000681.1	Insertion_element	insertion_element_IS91	IS91
1704_IS91_AQAT01000090.1	Insertion_element	insertion_element_IS91	IS91
1705_IS91_CP000302.1	Insertion_element	insertion_element_IS91	IS91
1707_IS91_CP019240.1	Insertion_element	insertion_element_IS91	IS91
1710_IS91_CP000697.1	Insertion_element	insertion_element_IS91	IS91
1711_IS91_LNYQ01000002.1	Insertion_element	insertion_element_IS91	IS91
1713_IS91_AE014073.1	Insertion_element	insertion_element_IS91	IS91
1714_IS91_FCOK02000015.1	Insertion_element	insertion_element_IS91	IS91
1715_IS91_MJIL01000013.1	Insertion_element	insertion_element_IS91	IS91
1719_IS91_APYS01000005.1	Insertion_element	insertion_element_IS91	IS91
1720_IS91_AQAX01000058.1	Insertion_element	insertion_element_IS91	IS91
1722_IS91_KX957972.1	Insertion_element	insertion_element_IS91	IS91
1723_IS91_MNRD01000033.1	Insertion_element	insertion_element_IS91	IS91
1724_IS91_LRKE01000216.1	Insertion_element	insertion_element_IS91	IS91
1725_IS91_AAXY01000043.1	Insertion_element	insertion_element_IS91	IS91
1729_IS91_CP000267.1	Insertion_element	insertion_element_IS91	IS91
1730_IS91_CP001053.1	Insertion_element	insertion_element_IS91	IS91
1731_IS91_CP003740.1	Insertion_element	insertion_element_IS91	IS91
1732_IS91_LRLY01000166.1	Insertion_element	insertion_element_IS91	IS91
1733_IS91_CP002959.1	Insertion_element	insertion_element_IS91	IS91
1734_IS91_AQCS01000075.1	Insertion_element	insertion_element_IS91	IS91
1735_IS91_MLYM01000036.1	Insertion_element	insertion_element_IS91	IS91
1736_IS91_CXDK01000097.1	Insertion_element	insertion_element_IS91	IS91
1737_IS91_MKFJ01000016.1	Insertion_element	insertion_element_IS91	IS91
1738_IS91_FRDV01000023.1	Insertion_element	insertion_element_IS91	IS91
1739_IS91_CP000473.1	Insertion_element	insertion_element_IS91	IS91
1740_IS91_CP019240.1	Insertion_element	insertion_element_IS91	IS91
1741_IS91_LRLA01000044.1	Insertion_element	insertion_element_IS91	IS91
1742_IS91_MJVB01000022.1	Insertion_element	insertion_element_IS91	IS91
1743_IS91_CR378668.1	Insertion_element	insertion_element_IS91	IS91
1745_IS91_APXP01000193.1	Insertion_element	insertion_element_IS91	IS91
1747_IS91_MJVB01000022.1	Insertion_element	insertion_element_IS91	IS91
1748_IS91_FPLG01000151.1	Insertion_element	insertion_element_IS91	IS91
1749_IS91_CVRB01000001.1	Insertion_element	insertion_element_IS91	IS91
1752_IS91_LGMX01000143.1	Insertion_element	insertion_element_IS91	IS91
1753_IS91_CP000272.1	Insertion_element	insertion_element_IS91	IS91
1754_IS91_CP000036.1	Insertion_element	insertion_element_IS91	IS91
1755_IS91_CP017269.1	Insertion_element	insertion_element_IS91	IS91
1756_IS91_CP000267.1	Insertion_element	insertion_element_IS91	IS91
1758_IS91_LRLG01000187.1	Insertion_element	insertion_element_IS91	IS91
1766_IS91_CP002738.1	Insertion_element	insertion_element_IS91	IS91
1772_IS91_JPGY02000001.1	Insertion_element	insertion_element_IS91	IS91
1776_IS91_JOQL01000002.1	Insertion_element	insertion_element_IS91	IS91
1783_IS91_CP004849.1	Insertion_element	insertion_element_IS91	IS91
1784_IS91_APYK01000160.1	Insertion_element	insertion_element_IS91	IS91
1808_IS91_CP000698.1	Insertion_element	insertion_element_IS91	IS91
1809_IS91_CP017269.1	Insertion_element	insertion_element_IS91	IS91
1810_IS91_CP000891.1	Insertion_element	insertion_element_IS91	IS91
1836_IS91_CXHA01000390.1	Insertion_element	insertion_element_IS91	IS91
1837_IS91_CP012199.1	Insertion_element	insertion_element_IS91	IS91
1838_IS91_AMXC01000007.1	Insertion_element	insertion_element_IS91	IS91
1843_IS91_CP005958.1	Insertion_element	insertion_element_IS91	IS91
1845_IS91_CP012199.1	Insertion_element	insertion_element_IS91	IS91
1847_IS91_CP018031.1	Insertion_element	insertion_element_IS91	IS91
1848_IS91_LN554852.1	Insertion_element	insertion_element_IS91	IS91
1849_IS91_APYM01000351.1	Insertion_element	insertion_element_IS91	IS91
1851_IS91_MQUF01000014.1	Insertion_element	insertion_element_IS91	IS91
1852_IS91_CP003380.1	Insertion_element	insertion_element_IS91	IS91
1853_IS91_CP003740.1	Insertion_element	insertion_element_IS91	IS91
1854_IS91_CP001918.1	Insertion_element	insertion_element_IS91	IS91
1855_IS91_LN606600.1	Insertion_element	insertion_element_IS91	IS91
1856_IS91_CP011072.1	Insertion_element	insertion_element_IS91	IS91
1857_IS91_CP003742.1	Insertion_element	insertion_element_IS91	IS91
1858_IS91_LN606600.1	Insertion_element	insertion_element_IS91	IS91
1859_IS91_CP003740.1	Insertion_element	insertion_element_IS91	IS91
1867_IS91_CP003879.1	Insertion_element	insertion_element_IS91	IS91
1879_IS91_CP001053.1	Insertion_element	insertion_element_IS91	IS91
1880_IS91_CP018031.1	Insertion_element	insertion_element_IS91	IS91
1881_IS91_MNQS01000105.1	Insertion_element	insertion_element_IS91	IS91
1882_IS91_AJVX01000039.1	Insertion_element	insertion_element_IS91	IS91
1884_IS91_CP000705.1	Insertion_element	insertion_element_IS91	IS91
1885_IS91_LRLA01000147.1	Insertion_element	insertion_element_IS91	IS91
1886_IS91_CP005188.1	Insertion_element	insertion_element_IS91	IS91
1887_IS91_CP002736.1	Insertion_element	insertion_element_IS91	IS91
1888_IS91_AB616660.2	Insertion_element	insertion_element_IS91	IS91
1889_IS91_ASXP01000006.1	Insertion_element	insertion_element_IS91	IS91
1890_IS91_CP005188.1	Insertion_element	insertion_element_IS91	IS91
1891_IS91_CP003742.1	Insertion_element	insertion_element_IS91	IS91
1892_IS91_CP004387.1	Insertion_element	insertion_element_IS91	IS91
1893_IS91_APYJ01000111.1	Insertion_element	insertion_element_IS91	IS91
1894_IS91_LM651928.1	Insertion_element	insertion_element_IS91	IS91
1895_IS91_CXEP01000256.1	Insertion_element	insertion_element_IS91	IS91
1896_IS91_AAOH01000001.1	Insertion_element	insertion_element_IS91	IS91
1897_IS91_MNRK01000014.1	Insertion_element	insertion_element_IS91	IS91
1898_IS91_AP012547.1	Insertion_element	insertion_element_IS91	IS91
1899_IS91_AQEM01000001.1	Insertion_element	insertion_element_IS91	IS91
1908_IS91_AVDU01000102.1	Insertion_element	insertion_element_IS91	IS91
1909_IS91_LGMW01000166.1	Insertion_element	insertion_element_IS91	IS91
1910_IS91_CP000680.1	Insertion_element	insertion_element_IS91	IS91
1911_IS91_AQAY01000096.1	Insertion_element	insertion_element_IS91	IS91
1912_IS91_CP003989.2	Insertion_element	insertion_element_IS91	IS91
1913_IS91_BAYU01000013.1	Insertion_element	insertion_element_IS91	IS91
1914_IS91_MNUL01000105.1	Insertion_element	insertion_element_IS91	IS91
1931_IS91_AM746676.1	Insertion_element	insertion_element_IS91	IS91
1932_IS91_CELV01000241.1	Insertion_element	insertion_element_IS91	IS91
1933_IS91_MNFW01000015.1	Insertion_element	insertion_element_IS91	IS91
1935_IS91_CXEP01000655.1	Insertion_element	insertion_element_IS91	IS91
1936_IS91_AKKM01000045.1	Insertion_element	insertion_element_IS91	IS91
1937_IS91_ABHC01000011.1	Insertion_element	insertion_element_IS91	IS91
1938_IS91_MODU01000004.1	Insertion_element	insertion_element_IS91	IS91
1939_IS91_CP000529.1	Insertion_element	insertion_element_IS91	IS91
1940_IS91_CP017242.1	Insertion_element	insertion_element_IS91	IS91
1941_IS91_AQBF01000082.1	Insertion_element	insertion_element_IS91	IS91
1942_IS91_MNRB01000036.1	Insertion_element	insertion_element_IS91	IS91
1943_IS91_CP001831.1	Insertion_element	insertion_element_IS91	IS91
1944_IS91_AP014804.1	Insertion_element	insertion_element_IS91	IS91
1945_IS91_CP002738.1	Insertion_element	insertion_element_IS91	IS91
1946_IS91_HM138194.1	Insertion_element	insertion_element_IS91	IS91
1949_IS91_MSJX01000203.1	Insertion_element	insertion_element_IS91	IS91
1950_IS91_HE970764.1	Insertion_element	insertion_element_IS91	IS91
1955_IS91_CXDJ01000301.1	Insertion_element	insertion_element_IS91	IS91
1959_IS91_CWZJ01000412.1	Insertion_element	insertion_element_IS91	IS91
1960_IS91_AAUJ02000001.1	Insertion_element	insertion_element_IS91	IS91
1961_IS91_CP002449.1	Insertion_element	insertion_element_IS91	IS91
1962_IS91_AQBK01000080.1	Insertion_element	insertion_element_IS91	IS91
2012_IS91_CU928162.2	Insertion_element	insertion_element_IS91	IS91
2015_IS91_CP002783.1	Insertion_element	insertion_element_IS91	IS91
2016_IS91_AQFE01000015.1	Insertion_element	insertion_element_IS91	IS91
2017_IS91_CP019242.1	Insertion_element	insertion_element_IS91	IS91
2018_IS91_MIWD01000272.1	Insertion_element	insertion_element_IS91	IS91
2027_IS91_MOCX01000041.1	Insertion_element	insertion_element_IS91	IS91
2043_IS91_CP000356.1	Insertion_element	insertion_element_IS91	IS91
2047_IS91_CP005958.1	Insertion_element	insertion_element_IS91	IS91
2048_IS91_LGMW01000166.1	Insertion_element	insertion_element_IS91	IS91
2049_IS91_CP002784.1	Insertion_element	insertion_element_IS91	IS91
2054_IS91_AYGW02000085.1	Insertion_element	insertion_element_IS91	IS91
2057_IS91_FN649418.1	Insertion_element	insertion_element_IS91	IS91
2059_IS91_MPUO01000154.1	Insertion_element	insertion_element_IS91	IS91
2060_IS91_JPKL01000146.1	Insertion_element	insertion_element_IS91	IS91
2061_IS91_CP000514.1	Insertion_element	insertion_element_IS91	IS91
2062_IS91_CP002527.1	Insertion_element	insertion_element_IS91	IS91
2063_IS91_LN554852.1	Insertion_element	insertion_element_IS91	IS91
2064_IS91_CP019240.1	Insertion_element	insertion_element_IS91	IS91
2065_IS91_CP000616.1	Insertion_element	insertion_element_IS91	IS91
2066_IS91_LRLC01000006.1	Insertion_element	insertion_element_IS91	IS91
2069_IS91_CP017269.1	Insertion_element	insertion_element_IS91	IS91
2071_IS91_FCOM02000090.1	Insertion_element	insertion_element_IS91	IS91
2072_IS91_CP000266.1	Insertion_element	insertion_element_IS91	IS91
2093_IS91_MQRH01000048.1	Insertion_element	insertion_element_IS91	IS91
2103_IS91_CP009122.1	Insertion_element	insertion_element_IS91	IS91
2106_IS91_MOKM01000200.1	Insertion_element	insertion_element_IS91	IS91
2107_IS91_CP000503.1	Insertion_element	insertion_element_IS91	IS91
2108_IS91_CP002017.1	Insertion_element	insertion_element_IS91	IS91
2109_IS91_FM179322.1	Insertion_element	insertion_element_IS91	IS91
2110_IS91_CP002160.1	Insertion_element	insertion_element_IS91	IS91
2111_IS91_CP002657.1	Insertion_element	insertion_element_IS91	IS91
2112_IS91_CP002783.1	Insertion_element	insertion_element_IS91	IS91
2113_IS91_MOIY01000074.1	Insertion_element	insertion_element_IS91	IS91
2114_IS91_CP003740.1	Insertion_element	insertion_element_IS91	IS91
2115_IS91_CP017105.1	Insertion_element	insertion_element_IS91	IS91
2116_IS91_FN649418.1	Insertion_element	insertion_element_IS91	IS91
2117_IS91_MIIV01000463.1	Insertion_element	insertion_element_IS91	IS91
2118_IS91_LNYY01000019.1	Insertion_element	insertion_element_IS91	IS91
2119_IS91_CU928162.2	Insertion_element	insertion_element_IS91	IS91
2120_IS91_CWST01000109.1	Insertion_element	insertion_element_IS91	IS91
2121_IS91_CP002783.1	Insertion_element	insertion_element_IS91	IS91
2122_IS91_CP018023.1	Insertion_element	insertion_element_IS91	IS91
2123_IS91_MQUF01000021.1	Insertion_element	insertion_element_IS91	IS91
2124_IS91_CP001281.2	Insertion_element	insertion_element_IS91	IS91
2125_IS91_CP005966.1	Insertion_element	insertion_element_IS91	IS91
2126_IS91_FN822745.1	Insertion_element	insertion_element_IS91	IS91
2127_IS91_CP004393.1	Insertion_element	insertion_element_IS91	IS91
2128_IS91_ABKY02000010.1	Insertion_element	insertion_element_IS91	IS91
2129_IS91_CP003917.1	Insertion_element	insertion_element_IS91	IS91
2130_IS91_CP000302.1	Insertion_element	insertion_element_IS91	IS91
2131_IS91_CP017007.1	Insertion_element	insertion_element_IS91	IS91
2132_IS91_JPMZ01000061.1	Insertion_element	insertion_element_IS91	IS91
2133_IS91_CP003989.2	Insertion_element	insertion_element_IS91	IS91
2134_IS91_CP003917.1	Insertion_element	insertion_element_IS91	IS91
2135_IS91_CYAU01000079.1	Insertion_element	insertion_element_IS91	IS91
2136_IS91_CP000799.1	Insertion_element	insertion_element_IS91	IS91
2137_IS91_CU928162.2	Insertion_element	insertion_element_IS91	IS91
2138_IS91_MNRD01000143.1	Insertion_element	insertion_element_IS91	IS91
2139_IS91_CP000039.1	Insertion_element	insertion_element_IS91	IS91
2140_IS91_CP001715.1	Insertion_element	insertion_element_IS91	IS91
2141_IS91_CP003879.1	Insertion_element	insertion_element_IS91	IS91
2142_IS91_CP000724.1	Insertion_element	insertion_element_IS91	IS91
2143_IS91_CP002738.1	Insertion_element	insertion_element_IS91	IS91
2144_IS91_CP003837.1	Insertion_element	insertion_element_IS91	IS91
2145_IS91_AKKD02000092.1	Insertion_element	insertion_element_IS91	IS91
2146_IS91_AGTS01000028.1	Insertion_element	insertion_element_IS91	IS91
2148_IS91_CP002798.1	Insertion_element	insertion_element_IS91	IS91
2149_IS91_CP005084.1	Insertion_element	insertion_element_IS91	IS91
2150_IS91_CP000036.1	Insertion_element	insertion_element_IS91	IS91
2151_IS91_AQEI01000252.1	Insertion_element	insertion_element_IS91	IS91
2152_IS91_CP000316.1	Insertion_element	insertion_element_IS91	IS91
2153_IS91_AE014073.1	Insertion_element	insertion_element_IS91	IS91
2154_IS91_AJHK02000009.1	Insertion_element	insertion_element_IS91	IS91
2155_IS91_MKQI01000024.1	Insertion_element	insertion_element_IS91	IS91
2156_IS91_JJMB01000136.1	Insertion_element	insertion_element_IS91	IS91
2158_IS91_CP000036.1	Insertion_element	insertion_element_IS91	IS91
2159_IS91_CP002017.1	Insertion_element	insertion_element_IS91	IS91
2160_IS91_FO000002.1	Insertion_element	insertion_element_IS91	IS91
2161_IS91_LETO01000030.1	Insertion_element	insertion_element_IS91	IS91
2163_IS91_HG530068.1	Insertion_element	insertion_element_IS91	IS91
2164_IS91_ABKX01000001.1	Insertion_element	insertion_element_IS91	IS91
2165_IS91_MJIC01000017.1	Insertion_element	insertion_element_IS91	IS91
2166_IS91_CU928162.2	Insertion_element	insertion_element_IS91	IS91
2168_IS91_CU928162.2	Insertion_element	insertion_element_IS91	IS91
2169_IS91_CP002784.1	Insertion_element	insertion_element_IS91	IS91
2291_IS91_CP002657.1	Insertion_element	insertion_element_IS91	IS91
2292_IS91_CP007448.1	Insertion_element	insertion_element_IS91	IS91
2293_IS91_CP018091.1	Insertion_element	insertion_element_IS91	IS91
2294_IS91_CP002449.1	Insertion_element	insertion_element_IS91	IS91
2296_IS91_CP000471.1	Insertion_element	insertion_element_IS91	IS91
2297_IS91_CP000616.1	Insertion_element	insertion_element_IS91	IS91
2299_IS91_CP012903.1	Insertion_element	insertion_element_IS91	IS91
2301_IS91_CYDC01000057.1	Insertion_element	insertion_element_IS91	IS91
2305_IS91_CP005927.1	Insertion_element	insertion_element_IS91	IS91
2311_IS91_CP002017.1	Insertion_element	insertion_element_IS91	IS91
2313_IS91_CP002447.1	Insertion_element	insertion_element_IS91	IS91
2314_IS91_CP003837.1	Insertion_element	insertion_element_IS91	IS91
2315_IS91_CP009122.1	Insertion_element	insertion_element_IS91	IS91
2316_IS91_CP001715.1	Insertion_element	insertion_element_IS91	IS91
2317_IS91_CP000039.1	Insertion_element	insertion_element_IS91	IS91
2320_IS91_ABCQ01000008.1	Insertion_element	insertion_element_IS91	IS91
2322_IS91_CP019242.1	Insertion_element	insertion_element_IS91	IS91
2323_IS91_CP003879.1	Insertion_element	insertion_element_IS91	IS91
2324_IS91_MNYJ01000177.1	Insertion_element	insertion_element_IS91	IS91
2325_IS91_CP001392.1	Insertion_element	insertion_element_IS91	IS91
2326_IS91_CYBT01000081.1	Insertion_element	insertion_element_IS91	IS91
2327_IS91_AE014073.1	Insertion_element	insertion_element_IS91	IS91
2328_IS91_MCFX02000002.1	Insertion_element	insertion_element_IS91	IS91
2366_IS91_AQDR01000023.1	Insertion_element	insertion_element_IS91	IS91
2368_IS91_MNRK01000081.1	Insertion_element	insertion_element_IS91	IS91
2370_IS91_CP001349.1	Insertion_element	insertion_element_IS91	IS91
2373_IS91_CXFA01000138.1	Insertion_element	insertion_element_IS91	IS91
2377_IS91_APJX01000011.1	Insertion_element	insertion_element_IS91	IS91
2378_IS91_CP005973.1	Insertion_element	insertion_element_IS91	IS91
2379_IS91_AFWT01000007.1	Insertion_element	insertion_element_IS91	IS91
2380_IS91_CP004852.1	Insertion_element	insertion_element_IS91	IS91
2381_IS91_CP000529.1	Insertion_element	insertion_element_IS91	IS91
2383_IS91_MOXN01000077.1	Insertion_element	insertion_element_IS91	IS91
2384_IS91_MOJE01000055.1	Insertion_element	insertion_element_IS91	IS91
2385_IS91_CP003740.1	Insertion_element	insertion_element_IS91	IS91
2388_IS91_AGTD01000001.1	Insertion_element	insertion_element_IS91	IS91
2390_IS91_CWZN01000206.1	Insertion_element	insertion_element_IS91	IS91
2391_IS91_CP018031.1	Insertion_element	insertion_element_IS91	IS91
2394_IS91_CP001045.1	Insertion_element	insertion_element_IS91	IS91
2395_IS91_FCOG02000101.1	Insertion_element	insertion_element_IS91	IS91
2397_IS91_AE014073.1	Insertion_element	insertion_element_IS91	IS91
2398_IS91_LGMY01000283.1	Insertion_element	insertion_element_IS91	IS91
2399_IS91_CYEP01000026.1	Insertion_element	insertion_element_IS91	IS91
2400_IS91_JCLY01000004.1	Insertion_element	insertion_element_IS91	IS91
2409_IS91_AQBB01000020.1	Insertion_element	insertion_element_IS91	IS91
2418_IS91_MOJA01000111.1	Insertion_element	insertion_element_IS91	IS91
2420_IS91_CP002783.1	Insertion_element	insertion_element_IS91	IS91
2421_IS91_MKEM01000335.1	Insertion_element	insertion_element_IS91	IS91
2422_IS91_CBZU010000001.1	Insertion_element	insertion_element_IS91	IS91
2423_IS91_CP003740.1	Insertion_element	insertion_element_IS91	IS91
2466_IS91_CP002798.1	Insertion_element	insertion_element_IS91	IS91
2467_IS91_CP000891.1	Insertion_element	insertion_element_IS91	IS91
2468_IS91_JPGY02000001.1	Insertion_element	insertion_element_IS91	IS91
2476_IS91_MNRD01000033.1	Insertion_element	insertion_element_IS91	IS91
2481_IS91_AFHD01000025.1	Insertion_element	insertion_element_IS91	IS91
2482_IS91_LGMW01000116.1	Insertion_element	insertion_element_IS91	IS91
2486_IS91_FKHA01000014.1	Insertion_element	insertion_element_IS91	IS91
2487_IS91_CP002527.1	Insertion_element	insertion_element_IS91	IS91
2488_IS91_CP019240.1	Insertion_element	insertion_element_IS91	IS91
2494_IS91_MIVN01000038.1	Insertion_element	insertion_element_IS91	IS91
2502_IS91_HG916855.1	Insertion_element	insertion_element_IS91	IS91
2505_IS91_CP000514.1	Insertion_element	insertion_element_IS91	IS91
2506_IS91_CP003235.1	Insertion_element	insertion_element_IS91	IS91
2507_IS91_CXZV01000067.1	Insertion_element	insertion_element_IS91	IS91
2508_IS91_ASVO01000034.1	Insertion_element	insertion_element_IS91	IS91
2513_IS91_CP002417.1	Insertion_element	insertion_element_IS91	IS91
2514_IS91_CP000539.1	Insertion_element	insertion_element_IS91	IS91
2515_IS91_CP003027.1	Insertion_element	insertion_element_IS91	IS91
2516_IS91_CXCB01000085.1	Insertion_element	insertion_element_IS91	IS91
2517_IS91_CP001350.1	Insertion_element	insertion_element_IS91	IS91
2518_IS91_LGMG01000109.1	Insertion_element	insertion_element_IS91	IS91
2519_IS91_LGMB01000189.1	Insertion_element	insertion_element_IS91	IS91
2520_IS91_CP000753.1	Insertion_element	insertion_element_IS91	IS91
2558_IS91_MOIV01000035.1	Insertion_element	insertion_element_IS91	IS91
2572_IS91_AJLR01000152.1	Insertion_element	insertion_element_IS91	IS91
2575_IS91_AP014651.1	Insertion_element	insertion_element_IS91	IS91
2585_IS91_MOIK01000173.1	Insertion_element	insertion_element_IS91	IS91
2586_IS91_CP002736.1	Insertion_element	insertion_element_IS91	IS91
2587_IS91_HF680312.1	Insertion_element	insertion_element_IS91	IS91
2588_IS91_APZX01000191.1	Insertion_element	insertion_element_IS91	IS91
2589_IS91_FQ482074.1	Insertion_element	insertion_element_IS91	IS91
2590_IS91_CP000697.1	Insertion_element	insertion_element_IS91	IS91
2591_IS91_CP005927.1	Insertion_element	insertion_element_IS91	IS91
2592_IS91_CP002783.1	Insertion_element	insertion_element_IS91	IS91
2593_IS91_MCFX02000002.1	Insertion_element	insertion_element_IS91	IS91
2594_IS91_CP002783.1	Insertion_element	insertion_element_IS91	IS91
2595_IS91_APLF01000001.1	Insertion_element	insertion_element_IS91	IS91
2596_IS91_CP000503.1	Insertion_element	insertion_element_IS91	IS91
2597_IS91_MNXT01000023.1	Insertion_element	insertion_element_IS91	IS91
2598_IS91_CU928162.2	Insertion_element	insertion_element_IS91	IS91
2599_IS91_LN554848.1	Insertion_element	insertion_element_IS91	IS91
2600_IS91_CP012199.1	Insertion_element	insertion_element_IS91	IS91
2609_IS91_ABLD01000034.1	Insertion_element	insertion_element_IS91	IS91
2610_IS91_MKCZ01000133.1	Insertion_element	insertion_element_IS91	IS91
2611_IS91_APZD01000009.1	Insertion_element	insertion_element_IS91	IS91
2612_IS91_AQBC01000051.1	Insertion_element	insertion_element_IS91	IS91
